Date,AAPL,JPM,HON,NOC,MSFT,JNJ,PG,SPY,IWM,QQQ,ACWI,TLT,GLD,VNQ,UUP
2018-06-21 00:00:00-04:00,43.870643615722656,87.69136810302734,119.42538452148438,279.243408203125,94.19330596923828,99.83267211914062,63.33311462402344,245.4964599609375,153.51922607421875,167.79183959960938,62.94055938720703,99.45561981201172,120.05000305175781,61.22068786621094,21.609996795654297
2018-06-22 00:00:00-04:00,43.74291229248047,86.25582122802734,119.4502944946289,278.0050964355469,93.5134506225586,100.97526550292969,64.15338897705078,245.9440460205078,153.0086669921875,167.4193878173828,63.27440643310547,99.4474105834961,120.33999633789062,61.701839447021484,21.532169342041016
2018-06-25 00:00:00-04:00,43.09238815307617,85.4728012084961,119.48348236083984,279.48388671875,91.6322021484375,100.76974487304688,64.45166015625,242.59603881835938,150.51052856445312,163.6473846435547,62.37827682495117,99.6701431274414,119.88999938964844,61.54144287109375,21.49757957458496
2018-06-26 00:00:00-04:00,43.62699890136719,85.5298843383789,119.45861053466797,275.5819396972656,92.27481842041016,100.57250213623047,64.6256332397461,243.1331329345703,151.38575744628906,164.31585693359375,62.46613311767578,99.8104019165039,119.26000213623047,61.740020751953125,21.609996795654297
2018-06-27 00:00:00-04:00,43.56313705444336,84.20853424072266,118.73687744140625,273.13201904296875,90.840576171875,99.96417999267578,64.3687973022461,241.11903381347656,148.96051025390625,162.08128356933594,61.85991668701172,100.7509994506836,118.58000183105469,61.503265380859375,21.73970603942871
2018-06-28 00:00:00-04:00,43.880104064941406,85.58699035644531,118.72860717773438,274.138671875,91.85572052001953,100.2847900390625,64.66705322265625,242.49755859375,149.4163818359375,163.4755096435547,62.18498229980469,100.77578735351562,118.22000122070312,62.053157806396484,21.73970603942871
2018-06-29 00:00:00-04:00,43.78784942626953,84.99156951904297,119.49179077148438,274.12091064453125,91.83710479736328,99.74224090576172,64.67533111572266,242.84671020507812,149.3161163330078,163.9147491455078,62.483699798583984,100.42923736572266,118.6500015258789,62.205894470214844,21.566757202148438
2018-07-02 00:00:00-04:00,44.27749252319336,85.7093505859375,120.12220764160156,275.16326904296875,93.14093780517578,99.93953704833984,64.73336029052734,243.36587524414062,150.34637451171875,165.012939453125,62.29920959472656,100.35066986083984,117.45999908447266,61.86222457885742,21.6705265045166
2018-07-03 00:00:00-04:00,43.506351470947266,84.51031494140625,120.23001098632812,275.13653564453125,92.24687957763672,100.86839294433594,64.54277801513672,242.5065155029297,150.9457550048828,163.1030731201172,62.24648666381836,100.8881607055664,118.6500015258789,62.328086853027344,21.601346969604492
2018-07-05 00:00:00-04:00,43.8564338684082,85.05977630615234,120.21343994140625,274.6108703613281,92.90809631347656,102.75079345703125,65.62816619873047,244.48486328125,152.66600036621094,165.12754821777344,62.694549560546875,101.1776123046875,119.05000305175781,63.068904876708984,21.532169342041016
2018-07-06 00:00:00-04:00,44.464385986328125,85.33861541748047,120.87702941894531,273.81805419921875,94.21195220947266,103.3673095703125,65.71102142333984,246.55284118652344,153.95626831054688,167.6963348388672,63.15142059326172,101.50841522216797,118.86000061035156,63.404937744140625,21.46299171447754
2018-07-09 00:00:00-04:00,45.08177947998047,87.97929382324219,122.28721618652344,279.4661560058594,94.85456085205078,103.61392211914062,64.5096435546875,248.77294921875,154.9261932373047,169.20509338378906,63.766395568847656,100.8551025390625,119.1500015258789,62.9008903503418,21.471635818481445
2018-07-10 00:00:00-04:00,45.027374267578125,87.43801879882812,122.80150604248047,280.731201171875,95.10601806640625,104.70716857910156,66.1335678100586,249.6680145263672,154.22157287597656,169.32923889160156,63.89820098876953,100.84684753417969,118.93000030517578,63.03072738647461,21.480283737182617
2018-07-11 00:00:00-04:00,44.44309997558594,87.24942779541016,119.88165283203125,277.7467041015625,94.97563171386719,103.77009582519531,65.58673095703125,247.8418731689453,152.91305541992188,168.4698028564453,63.14263916015625,101.23551940917969,117.63999938964844,62.82451248168945,21.627288818359375
2018-07-12 00:00:00-04:00,45.18821716308594,87.62667083740234,122.6771011352539,286.9761657714844,97.03384399414062,105.01954650878906,65.363037109375,250.0887451171875,153.6542510986328,171.3728485107422,63.74005889892578,101.22725677490234,118.12999725341797,63.01545715332031,21.64458656311035
2018-07-13 00:00:00-04:00,45.25918197631836,87.22482299804688,122.35357666015625,286.6198425292969,98.18865203857422,103.5152587890625,65.71102142333984,250.28562927246094,153.19671630859375,171.51608276367188,63.83668899536133,101.48358154296875,117.61000061035156,62.82451248168945,21.61864471435547
2018-07-16 00:00:00-04:00,45.15983963012695,90.68558502197266,121.44113159179688,285.3726501464844,97.70439910888672,102.4959716796875,65.89330291748047,250.0618896484375,152.60194396972656,171.10540771484375,63.74882507324219,101.0618667602539,117.55000305175781,62.48849105834961,21.58405113220215
2018-07-17 00:00:00-04:00,45.2875862121582,90.62000274658203,123.1747817993164,286.1476745605469,98.67292785644531,106.1292495727539,66.30757141113281,251.0735321044922,153.27908325195312,172.14630126953125,63.99483108520508,100.8716812133789,116.27999877929688,62.07606506347656,21.679176330566406
2018-07-18 00:00:00-04:00,45.0391960144043,91.46469116210938,123.72232055664062,288.38372802734375,97.89996337890625,105.05241394042969,66.05070495605469,251.6016387939453,153.7091522216797,171.8216552734375,64.02997589111328,100.46643829345703,116.30999755859375,61.801116943359375,21.70511817932129
2018-07-19 00:00:00-04:00,45.389286041259766,90.1197509765625,122.38675689697266,288.78466796875,97.22941589355469,103.52347564697266,65.82247161865234,250.65277099609375,154.79806518554688,170.96217346191406,63.73126220703125,101.10321044921875,115.80999755859375,62.52667999267578,21.74835205078125
2018-07-20 00:00:00-04:00,45.28520965576172,91.25967407226562,127.0237808227539,288.57977294921875,98.97095489501953,103.4494857788086,65.78065490722656,250.3662872314453,154.16668701171875,170.9239959716797,63.95091247558594,99.86277770996094,116.55999755859375,61.923316955566406,21.575407028198242
2018-07-23 00:00:00-04:00,45.325435638427734,92.95724487304688,127.49659729003906,282.11199951171875,100.55420684814453,104.09065246582031,65.63856506347656,250.8318634033203,154.3588409423828,171.4683074951172,63.95091247558594,98.63063049316406,116.0,61.793479919433594,21.609996795654297
2018-07-24 00:00:00-04:00,45.654239654541016,93.61331939697266,128.70770263671875,281.6665954589844,100.2655029296875,106.3347396850586,66.03984069824219,252.09390258789062,152.71180725097656,172.1749725341797,64.27598571777344,98.96966552734375,116.04000091552734,61.48033905029297,21.61864471435547
2018-07-25 00:00:00-04:00,46.084754943847656,94.45801544189453,131.08009338378906,263.252197265625,103.2177734375,105.72644805908203,66.44115447998047,254.242431640625,153.2699432373047,174.58143615722656,64.90853881835938,98.81250762939453,116.68000030517578,61.96914291381836,21.51487159729004
